text,source,language,sentiment_label,sentiment_score
"Didn't Post when IND won CT2025
Didn't Post after Pahelgam attack
Didn't Post after",twitter,en,NEGATIVE,0.6150085926055908
"""मीडिया बिना परमिशन निजी जानकारी सार्वजनिक न करे""

◆ रक्षा मंत्रालय ने मीडिया को एडवाइजरी जारी करते हुए कहा",twitter,hi,NEGATIVE,0.6426866054534912
Tharoor-missile!,twitter,et,POSITIVE,0.4670197069644928
"CDS के पीछे पड़ गए हैं अक्ल से पैदल भक्त 

अमित शाह मुस्लिम समुदाय को परेशन",twitter,hi,NEGATIVE,0.4801775813102722
"Boy who served water, lassi to jawans during",twitter,en,POSITIVE,0.22031226754188538
"PAF assets brought down 
3/n",twitter,en,NEGATIVE,0.3849618136882782
"CDS के पीछे पड़ गए हैं अक्ल से पैदल भक्त 

अमित शाह मुस्लिम समुदाय को परेशन",twitter,hi,NEGATIVE,0.4801775813102722
The whole India is proud of,twitter,en,POSITIVE,0.6795193552970886
"“Don’t insult women,",twitter,nl,POSITIVE,0.39221271872520447
The whole India is proud of,twitter,en,POSITIVE,0.6795193552970886
"As darkness fell on May 9th, India launched",twitter,en,NEGATIVE,0.5153641700744629
"""Vada Hoke Fauji Banna Hai""- Just the loveliest little warrior from Punjab - the 10 year old boy who supported the army during",twitter,en,POSITIVE,0.5931214690208435
"आज हम सिर्फ़ लड़ाकू विमान या मिसाइल सिस्टम नहीं बना रहे हैं, बल्कि हम New Age Warfare Technology के लिए भी तैयार हो रहे हैं। हमारे home grown systems ने",twitter,hi,POSITIVE,0.2127155065536499
"“सियासत जुदा हो सकती है, मगर वतन नहीं,
भारत की बात हो, तो हम सब अजनबी नहीं।”",twitter,hi,NEGATIVE,0.3534717857837677
Exclusive: Satellite Pics: Did India Target Underground Facility at Paks Murid Air Base?,twitter,en,NEGATIVE,0.27671656012535095
"""Vada Hoke Fauji Banna Hai""- Just the loveliest little warrior from Punjab - the 10 year old boy who supported the army during",twitter,en,POSITIVE,0.5931214690208435
The opposition may question,twitter,en,NEUTRAL,0.3026355504989624
"""",twitter,unknown,NEUTRAL,0.22428537905216217
"ऑपरेशन सिंदूर को लेकर बड़ा खुलासा- भारत ने पाकिस्तान के 6 फाइटर जेट, क्रूज मिसाइलें और ड्रोन मार गिराए थे",twitter,hi,NEGATIVE,0.36030399799346924
"Slap yourself India for having Modi as your PM.

US Congressman warns against selling F-35 to India. 

Thank you, Narendra Modi, for enhancing India's robust international reputation following",twitter,en,NEGATIVE,0.36019366979599
राजस्थान के पर्यावरणविद् व पद्मश्री पुरस्कार से अलंकृत श्री श्याम सुंदर जी पालीवाल द्वारा भेंट किए गए सिंदूर के पौधे का रोपण करने का सौभाग्य प्राप्त हुआ।,twitter,hi,POSITIVE,0.3725452125072479
"The Indian Air Force destroyed six Pakistani fighter jets, two high-value surveillance aircrafts, one C-130 transport aircraft, over 30 missiles and several unmanned aerial vehicles during the four-day conflict. This is just the initial list…",twitter,en,NEGATIVE,0.43043166399002075
"What are you trying to say,",twitter,en,POSITIVE,0.49369320273399353
"पसीने से लथपथ महिला Rahul Gandhi पर बोलकर क्यों हो गई रातों रात Viral,

हर भारतीय महिला को ऐसे ही जागरूक होना चाहिए l

 |",twitter,hi,NEGATIVE,0.515184223651886
"""Modi Kayar hai,",twitter,sw,NEGATIVE,0.3419649600982666
Major Pakistani,twitter,fi,NEGATIVE,0.25831735134124756
"What are you trying to say,",twitter,tl,POSITIVE,0.49369320273399353
"""Modi Kayar hai,",twitter,sw,NEGATIVE,0.3419649600982666
"200 million Indian Muslims don’t need Amit Shah’s certificate of patriotism. 

HOW DARE YOU question their loyalty? Who are you to decide?

Enough of this toxic, hate-filled politics!",twitter,en,NEGATIVE,0.8834652900695801
— the,twitter,en,POSITIVE,0.33215591311454773
"2 young hearts, 1 spirit of Bharat",twitter,en,POSITIVE,0.2913537621498108
𝐂𝐡𝐞𝐜𝐤𝐦𝐚𝐭𝐞!,twitter,unknown,POSITIVE,0.48707497119903564
The Home Minister of India dog whistling against Muslims over,twitter,en,NEGATIVE,0.5067564249038696
"| Pune, Maharashtra: At the convocation ceremony of military engineering college, Jawaharlal Nehru University (JNU) Vice-Chancellor Prof Santishree Dhulipudi Pandit says, ""India has changed for good and '",twitter,en,POSITIVE,0.31498032808303833
"2 young hearts, 1 spirit of Bharat",twitter,en,POSITIVE,0.2913537621498108
The Home Minister of India dog whistling against Muslims over,twitter,en,NEGATIVE,0.5067564249038696
is bigger than Nuclear war. You don’t know its impact yet. Just give it time and see the magic.,twitter,en,POSITIVE,0.43291911482810974
The Home Minister of India dog whistling against Muslims over,twitter,en,NEGATIVE,0.5067564249038696
is bigger than Nuclear war. You don’t know its impact yet. Just give it time and see the magic.,twitter,en,POSITIVE,0.43291911482810974
***,twitter,unknown,NEUTRAL,0.2392205148935318
Based on chatter from Pakistan during,twitter,en,POSITIVE,0.33961519598960876
"When LoP Rahul Gandhi Ji asked questions about jet loss, BJP trolls and leaders called him Anti-national.

Now, CDS Anil Chauhan has  acknowledged that India suffered losses during",twitter,en,NEGATIVE,0.4774218201637268
Yesterday in Kaliyattakav poaram,twitter,tr,POSITIVE,0.2929115891456604
"New images from India's airstrikes in Pakistan show
   
1 - Demolition of a complex damaged at Nur  Khan  
2 - Structural damage to a C2 building at Murid  
3 - Munition crater near a likely underground facility at Murid   

Read",twitter,en,NEGATIVE,0.32267534732818604
plants a,twitter,ca,POSITIVE,0.35994666814804077
"To the neighboring army, officials, and citizens: please remain calm and sleep peacefully. The loud noises are from IPL final celebrations, not any",twitter,en,POSITIVE,0.3761182129383087
plants a,twitter,ca,POSITIVE,0.35994666814804077
"ऑपरेशन सिंदूर...पाकिस्तान का घमंड चकनाचूर
भारत ने ऐसा ठोका...पाकिस्तान गिन भी नहीं पा रहा

देखिए, इस पर Defence Experts की क्या है राय",twitter,hi,NEGATIVE,0.6460596323013306
VIDEO | PTI EXCLUSIVE: Responding to a question over naming of  ‘,twitter,en,POSITIVE,0.2601676881313324
"Carrying on, this shall remain my all time favourite video of",twitter,en,POSITIVE,0.8890255093574524
Even Pakistan's leaders admitted they were shaken by India's,twitter,en,NEGATIVE,0.5314295887947083
"ऑपरेशन सिंदूर...पाकिस्तान का घमंड चकनाचूर
भारत ने ऐसा ठोका...पाकिस्तान गिन भी नहीं पा रहा

देखिए, इस पर Defence Experts की क्या है राय",twitter,hi,NEGATIVE,0.6460596323013306
"Carrying on, this shall remain my all time favourite video of",twitter,en,POSITIVE,0.8890255093574524
BREAKING,twitter,de,NEGATIVE,0.5338515639305115
The other,twitter,en,NEGATIVE,0.3166360855102539
After Advertisement of,twitter,no,NEUTRAL,0.23347997665405273
"Big Admission by Pakistan: In its Dossier submitted to several countries dated 18th May, Pakistan admits to far worse and bigger damage by Indian missiles and drones across Pakistan in",twitter,en,NEGATIVE,0.4634491801261902
"Russia's S400 worked perfectly in India and NOT against Ukraine.

Because India modernized S400 with Indian made System so: Base Product + Indian made Customization worked perfectly in",twitter,en,POSITIVE,0.42997950315475464
"""What is more important-Battlefield Excellence or Studio Eloquence""- Please drop everything and listen to these 3 minutes by",twitter,en,NEGATIVE,0.4653123915195465
"ऑपरेशन सिंदूर से जुड़ी बहुत बड़ी खबर, भारत ने पाकिस्तान के 6 फाइटर जेट गिराए",twitter,hi,NEGATIVE,0.5799452066421509
"Also met my old friend Maximilian Beck, a German who made",twitter,en,POSITIVE,0.4486827254295349
Show us a single video where Rahul Gandhi said India won the war against Pakistan during,twitter,en,NEGATIVE,0.29251736402511597
"जो पाकिस्तान नहीं बोल पाया 
राहुल गांधी बोल गए",twitter,hi,NEGATIVE,0.7355883717536926
"Pakistan Spy : कौन है नौशाबा, जिसने भारत के सोशल मीडिया इंफ्लुएंसर्स को फंसाया?",twitter,hi,NEGATIVE,0.5503891110420227
BREAKING: Pakistan released exclusive image of Pak Navy sinking INS Vikrant during,twitter,en,NEGATIVE,0.6895450353622437
"''इनको नेहरू जी को लाना ही था. वर्तमान में 11 साल से मोदी जी हैं. उनकी कोई जवाबदेही नहीं है. एमपी भी घूम रहे हैं, टेरिस्ट भी घूम रहे हैं... संसदीय दल एक भी पड़ोसी मुल्क में नहीं गए...'': कांग्रेस प्रवक्ता",twitter,hi,NEGATIVE,0.6617872714996338
Expensive Khayali Pulav,twitter,id,NEGATIVE,0.33572766184806824
Expensive Khayali Pulav,twitter,id,NEGATIVE,0.33572766184806824
Sharmishta Panoli case : विवादित टिप्पणी मामले में शर्मिष्ठा पनोली को बेल|  Kolkata |,twitter,hi,NEGATIVE,0.24119146168231964
"Under CM Devendra Fadnavis’s vision, Maharashtra has become the top beneficiary of Make in India.",twitter,en,POSITIVE,0.6940610408782959
IPL फाइनल देखने नहीं जायेंगे तीनों सेनाओं के प्रमुख..,twitter,hi,NEUTRAL,0.28647688031196594
Expensive Khayali Pulav,twitter,ca,NEGATIVE,0.33572766184806824
"Under CM Devendra Fadnavis’s vision, Maharashtra has become the top beneficiary of Make in India.",twitter,en,POSITIVE,0.6940610408782959
SHOCKING STATEMENT,twitter,de,POSITIVE,0.3972477912902832
"Under CM Devendra Fadnavis’s vision, Maharashtra has become the top beneficiary of Make in India.",twitter,en,POSITIVE,0.6940610408782959
IPL फाइनल देखने नहीं जायेंगे तीनों सेनाओं के प्रमुख..,twitter,hi,NEUTRAL,0.28647688031196594
I had filed RTI with Modi Govt seeking information on,twitter,en,NEGATIVE,0.31352633237838745
"‘Arise, Awake and Realise the Power Within You’
What Jambavan said to Hanuman",twitter,en,POSITIVE,0.5921612977981567
IPL फाइनल देखने नहीं जायेंगे तीनों सेनाओं के प्रमुख..,twitter,hi,NEUTRAL,0.28647688031196594
“During,twitter,af,POSITIVE,0.25589555501937866
जब एक फौजी अपने घर लौटता है,twitter,hi,NEUTRAL,0.26052287220954895
"Kolkata, West Bengal: Kolkata Police arrested a law student Sharmistha Panoli from Pune in Gurgaon for allegedly hurting religious sentiments through social media posts on",twitter,en,NEGATIVE,0.4328037202358246
"मुझे लगा सर्वदलीय मंडल 

• हिंदुस्तान के ख़िलाफ़ एक क्रूर आतंकी हमले जिसमें 28 लोग शहीद हुए

• हमारी जवाबी कार्यवाही",twitter,hi,POSITIVE,0.2612112760543823
Message to,twitter,en,POSITIVE,0.3268374502658844
| Chandigarh | On,twitter,id,POSITIVE,0.315944641828537
"मुझे लगा सर्वदलीय मंडल 

• हिंदुस्तान के ख़िलाफ़ एक क्रूर आतंकी हमले जिसमें 28 लोग शहीद हुए

• हमारी जवाबी कार्यवाही",twitter,hi,POSITIVE,0.2612112760543823
| Chandigarh | On,twitter,cy,POSITIVE,0.315944641828537
"''इस देश में आतंकवाद की जमीन देवबंद पैदा करती है, तब्लीगी जमात पैदा करती है. ये दोनों को पालने पोसने का काम कांग्रेस और विपक्षी पार्टियों ने किया है.'': राजनीतिक विश्लेषक",twitter,hi,NEGATIVE,0.2886521518230438
"𝐍𝐚𝐫𝐞𝐧𝐝𝐞𝐫 𝐒𝐮𝐫𝐫𝐞𝐧𝐝𝐞𝐫

Why Not Ask Modi These Tough Questions",twitter,en,POSITIVE,0.28636035323143005
| Chandigarh | On,twitter,cy,POSITIVE,0.315944641828537
"𝐍𝐚𝐫𝐞𝐧𝐝𝐞𝐫 𝐒𝐮𝐫𝐫𝐞𝐧𝐝𝐞𝐫

Why Not Ask Modi These Tough Questions",twitter,en,POSITIVE,0.28636035323143005
"How Long Will The Prime Minister Escape From His Responsibilities?

𝐖𝐢𝐭𝐡𝐨𝐮𝐭 𝐭𝐡𝐞 𝐏𝐫𝐢𝐦𝐞 𝐌𝐢𝐧𝐢𝐬𝐭𝐞𝐫'𝐬 𝐑𝐞𝐬𝐢𝐠𝐧𝐚𝐭𝐢𝐨𝐧, 𝐚 𝐋𝐨𝐠𝐢𝐜𝐚𝐥 𝐄𝐧𝐝 𝐭𝐨",twitter,en,NEGATIVE,0.3435245156288147
"How Long Will The Prime Minister Escape From His Responsibilities?

𝐖𝐢𝐭𝐡𝐨𝐮𝐭 𝐭𝐡𝐞 𝐏𝐫𝐢𝐦𝐞 𝐌𝐢𝐧𝐢𝐬𝐭𝐞𝐫'𝐬 𝐑𝐞𝐬𝐢𝐠𝐧𝐚𝐭𝐢𝐨𝐧, 𝐚 𝐋𝐨𝐠𝐢𝐜𝐚𝐥 𝐄𝐧𝐝 𝐭𝐨",twitter,en,NEGATIVE,0.3435245156288147
My mind is still blown that the Pakistani political and military elite tried to pass off an 8-year-old photo from China as image of an attack against India during,twitter,en,NEGATIVE,0.30029773712158203
"प्रधानमंत्री मोदी One Nation, One Election के बाद One Nation, One Husband की स्कीम लाए हैं।

मोदी जी अब",twitter,hi,POSITIVE,0.3453523516654968
|,twitter,unknown,POSITIVE,0.25042790174484253
|,twitter,unknown,POSITIVE,0.25042790174484253
Bilawal Bhutto’s Anti-India Propaganda on “Muslims being demonised” in India after Pahalgam Terror attack in Kashmir destroyed at the,twitter,en,NEGATIVE,0.4636751115322113
| Pune: On being asked about the losses incurred by Pakistan side during,twitter,en,NEUTRAL,0.24852710962295532
Please stop politicisation of,twitter,en,NEGATIVE,0.5376519560813904
| Pune: On being asked about the losses incurred by Pakistan side during,twitter,en,NEUTRAL,0.24852710962295532
"No this is not a kitty party. 

This is from a meeting by a delegation sent abroad on Indian Tax payer's money to explain",twitter,en,NEGATIVE,0.6987575888633728
"No this is not a kitty party. 

This is from a meeting by a delegation sent abroad on Indian Tax payer's money to explain",twitter,en,NEGATIVE,0.6987575888633728
PM Modi ने अपने आवास पर सिंदूर का पौधा लगाया,twitter,hi,NEGATIVE,0.4260063171386719
"| ""सोलर इंडस्ट्री के 75% हिस्से पर चीन का कब्जा है, लेकिन जब-जब भारत की एक कंपनी अमेरिका में लिस्ट होने जाती है… तब-तब Hindenburg की रिपोर्ट आ जाती थी।""— BJP सांसद डॉ. सुधांशु त्रिवेदी (",twitter,hi,NEGATIVE,0.35173436999320984
India's,twitter,id,POSITIVE,0.4093521535396576
"पाकिस्तान की इंटरनेशनल बेज्जती!

Pakistan’s lies on India Muslims on",twitter,et,NEGATIVE,0.3156999349594116
PM Modi ने अपने आवास पर सिंदूर का पौधा लगाया,twitter,hi,NEGATIVE,0.4260063171386719
India's,twitter,id,POSITIVE,0.4093521535396576
"𝐒𝐇𝐀𝐌𝐄 𝐎𝐍 𝐘𝐎𝐔! Mr. Home Minister

India, your Home Minister dares to question the Patriotism of Heroes like",twitter,en,POSITIVE,0.5652015209197998
"𝐒𝐇𝐀𝐌𝐄 𝐎𝐍 𝐘𝐎𝐔! Mr. Home Minister

India, your Home Minister dares to question the Patriotism of Heroes like",twitter,en,POSITIVE,0.5652015209197998
This statement coming right after,twitter,en,POSITIVE,0.3453848958015442
"मलेशिया ने पाकिस्तान को दिया बड़ा झटका, नहीं मानी भारतीय दल का कार्यक्रम रुकवाने की मांग- सूत्र",twitter,hi,NEGATIVE,0.595988929271698
"""कुछ लोग सत्ता का विपक्ष बनते-बनते राष्ट्र का विपक्ष बन गए हैं...कुछ लोग सिर्फ पाकिस्तान के टीवी चैनल पर चलना चाहते हैं..""",twitter,hi,NEGATIVE,0.3895151615142822
"मलेशिया ने पाकिस्तान को दिया बड़ा झटका, नहीं मानी भारतीय दल का कार्यक्रम रुकवाने की मांग- सूत्र",twitter,hi,NEGATIVE,0.595988929271698
